PeakID,RT left(min),RT (min),RT right (min),Mobility left,Mobility,Mobility right,CCS,Precursor m/z,Height,Area,S/N,MSMS spectrum
11981,10.34091,10.41143,10.43347,0.8831499,0.8918101,0.901905,181.6167,817.8707,1767.75,612.1237,35.355,
11982,10.3734,10.41143,10.44452,-1.0,-1.0,-1.0,-1.0,916.1739,10138.0,25163.74,18.50105,
11983,10.3734,10.41143,10.44452,1.25077,1.267499,1.27307,257.6666,916.1739,5434.688,2839.415,105.87,
11984,10.3734,10.41143,10.44452,1.282811,1.288374,1.293934,261.9102,916.1739,4349.938,1996.066,54.0375,
11985,10.38964,10.41143,10.439,-1.0,-1.0,-1.0,-1.0,960.9479,1839.25,2489.838,3.419771,
11986,10.38964,10.41143,10.439,1.010902,1.01946,1.026587,207.1001,960.9479,1839.25,632.1044,36.785,
11987,10.38964,10.41143,10.439,1.062149,1.070666,1.080594,217.5024,960.9479,1681.75,572.7354,33.635,
11988,10.32465,10.41143,10.43347,-1.0,-1.0,-1.0,-1.0,1076.48,1642.75,2176.205,3.268943,
11989,10.32465,10.41143,10.43347,1.145609,1.154061,1.161098,234.0872,1076.48,334.5,114.0147,6.69,
11990,10.32465,10.41143,10.43347,1.200422,1.20883,1.218631,245.1965,1076.48,1642.75,552.2568,32.855,
11991,10.34632,10.41143,10.439,-1.0,-1.0,-1.0,-1.0,1078.847,1968.25,3027.619,3.303329,
11992,10.34632,10.41143,10.439,1.678674,1.686708,1.696074,342.1187,1078.847,1795.5,576.7914,35.91,
11993,10.34632,10.41143,10.439,1.702758,1.713444,1.724119,347.5417,1078.847,2342.375,926.0557,46.8475,
11994,10.34632,10.41143,10.439,1.778658,1.786615,1.795891,362.3831,1078.847,839.25,267.0211,16.785,
11995,10.29729,10.41143,10.47775,-1.0,-1.0,-1.0,-1.0,1123.603,1357.25,2283.861,2.465755,
11996,10.29729,10.41143,10.47775,1.231218,1.239602,1.249374,251.3044,1123.603,1357.25,454.9625,27.145,
11997,10.34091,10.41143,10.46116,-1.0,-1.0,-1.0,-1.0,1184.797,2428.5,3528.965,4.285835,
11998,10.34091,10.41143,10.46116,0.8860374,0.8946953,0.9047875,181.2675,1184.797,1678.5,581.0635,33.57,
