PeakID,RT left(min),RT (min),RT right (min),Mobility left,Mobility,Mobility right,CCS,Precursor m/z,Height,Area,S/N,MSMS spectrum
22927,13.3637,13.44494,13.5154,1.254954,1.263319,1.27307,278.3006,133.2631,1931.75,646.0894,38.635,
22928,13.42329,13.44494,13.49373,-1.0,-1.0,-1.0,-1.0,262.9236,2187.5,3146.003,4.031063,
22929,13.42329,13.44494,13.49373,0.7567908,0.7655526,0.7743074,161.2613,262.9236,250.0,87.58329,5.0,
22930,13.42329,13.44494,13.49373,0.8121635,0.8208808,0.829591,172.916,262.9236,386.25,134.6274,7.725,
22931,13.42329,13.44494,13.49373,0.8310421,0.8397442,0.8498877,176.8895,262.9236,2000.0,695.8866,40.0,
22932,13.42329,13.44494,13.49373,1.596639,1.604737,1.612828,338.0328,262.9236,250.0,80.9455,5.0,
22933,13.42329,13.44494,13.49373,1.776004,1.783963,1.791916,375.7863,262.9236,250.0,79.56192,5.0,
22934,13.41247,13.44494,13.47748,-1.0,-1.0,-1.0,-1.0,266.1664,10323.88,22827.41,14.7739,
22935,13.41247,13.44494,13.47748,0.871592,0.8990217,0.9148703,189.265,266.1664,14199.0,11682.08,283.98,
22938,13.38539,13.44494,13.5154,-1.0,-1.0,-1.0,-1.0,568.4153,3295.375,4754.803,5.975229,
22939,13.38539,13.44494,13.5154,1.012329,1.020886,1.029436,209.4083,568.4153,2204.5,754.2553,44.09,
22940,13.38539,13.44494,13.5154,1.029436,1.037979,1.047938,212.9146,568.4153,1454.5,496.8583,29.09,
22941,13.38539,13.44494,13.5154,1.187798,1.196216,1.207429,245.3728,568.4153,2246.313,842.0668,44.92625,
