PeakID,RT left(min),RT (min),RT right (min),Mobility left,Mobility,Mobility right,CCS,Precursor m/z,Height,Area,S/N,MSMS spectrum
29359,18.81264,18.87765,18.94263,0.7757659,0.7845125,0.7947079,165.6924,249.2093,1000.0,349.7216,20.0,
29360,18.81264,18.87765,18.94263,1.003765,1.012329,1.022311,213.8081,249.2093,1472.25,504.1209,29.445,
29361,18.81264,18.87765,18.95891,-1.0,-1.0,-1.0,-1.0,530.4611,1166.75,1517.216,1.825617,
29362,18.81264,18.87765,18.95891,1.173754,1.182183,1.192008,242.9013,530.4611,1166.75,393.2186,23.335,
29363,18.81808,18.87765,18.94263,-1.0,-1.0,-1.0,-1.0,917.3542,1694.5,2203.49,4.060726,
29364,18.81808,18.87765,18.94263,1.121628,1.130098,1.139972,229.7304,917.3542,1694.5,573.8779,33.89,
29365,18.85056,18.87765,18.96975,-1.0,-1.0,-1.0,-1.0,1006.946,2128.5,3120.158,3.655893,
29366,18.85056,18.87765,18.96975,1.183587,1.194814,1.201824,242.5655,1006.946,1909.75,794.5978,38.195,
29367,18.85056,18.87765,18.96975,1.201824,1.206028,1.215832,244.8423,1006.946,416.75,135.7581,8.335,
29368,18.85056,18.87765,18.94805,-1.0,-1.0,-1.0,-1.0,1036.138,3184.125,4622.228,7.240723,
29369,18.85056,18.87765,18.94805,1.047938,1.060728,1.069247,215.2621,1036.138,1045.188,459.2975,20.90375,
29370,18.85056,18.87765,18.94805,1.069247,1.077759,1.08768,218.7181,1036.138,1166.75,397.0856,23.335,
29371,18.85056,18.87765,18.94805,1.096177,1.104668,1.114565,224.179,1036.138,1430.5,485.6224,28.61,
29372,18.78548,18.87765,18.95347,-1.0,-1.0,-1.0,-1.0,1088.18,1569.5,2040.943,3.204319,
29373,18.78548,18.87765,18.95347,1.07634,1.084847,1.094762,220.0179,1088.18,1569.5,533.7976,31.39,
29374,18.83972,18.87765,18.93186,-1.0,-1.0,-1.0,-1.0,1190.827,3743.0,7173.98,7.689021,
29375,18.83972,18.87765,18.93186,1.101838,1.110324,1.120216,224.9413,1190.827,1500.0,508.9505,30.0,
29376,18.83972,18.87765,18.93186,1.386627,1.394888,1.410017,282.5913,1190.827,1708.25,1018.175,34.165,
29377,18.83972,18.87765,18.93186,1.44021,1.448429,1.458011,293.4383,1190.827,930.5,305.8057,18.61,
29378,18.83972,18.87765,18.93186,1.740112,1.75475,1.764054,355.4959,1190.827,652.75,328.0796,13.055,
29379,18.85596,18.88306,18.93186,-1.0,-1.0,-1.0,-1.0,68.20321,1791.75,2329.645,5.66027,
29380,18.85596,18.88306,18.93186,1.183587,1.197618,1.207429,284.8469,68.20321,1791.75,916.2899,35.835,
29381,18.85596,18.88306,18.93186,1.403143,1.411391,1.421006,335.6916,68.20321,902.75,297.7325,18.055,
