params,Trial,mean_score
"{'regressor__C': 687.7, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.422137532572126
"{'regressor__C': 687.8, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.394653211853726
"{'regressor__C': 687.8, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.070735329096305
"{'regressor__C': 687.8, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.672153599342815
"{'regressor__C': 687.8, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.376855656304377
"{'regressor__C': 687.8, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.153110855442682
"{'regressor__C': 687.8, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.966085806674021
"{'regressor__C': 687.8, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.84833882098774
"{'regressor__C': 687.8, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.796764160424857
"{'regressor__C': 687.8, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.42157958355766
"{'regressor__C': 687.9, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.394552067123714
"{'regressor__C': 687.9, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.070511209646346
"{'regressor__C': 687.9, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.672115395910055
"{'regressor__C': 687.9, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.376748844984164
"{'regressor__C': 687.9, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.153028930333386
"{'regressor__C': 687.9, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.965981832682964
"{'regressor__C': 687.9, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.848192525650873
"{'regressor__C': 687.9, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.796751524891757
"{'regressor__C': 687.9, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.4209979615839
"{'regressor__C': 688.0, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.394354765653347
"{'regressor__C': 688.0, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.070408697662907
"{'regressor__C': 688.0, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.672037157945924
"{'regressor__C': 688.0, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.376655973463858
"{'regressor__C': 688.0, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.152855171924433
"{'regressor__C': 688.0, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.965821165066911
"{'regressor__C': 688.0, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.848158049163896
"{'regressor__C': 688.0, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.796634244921869
"{'regressor__C': 688.0, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.420462369445772
"{'regressor__C': 688.1, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.394243829962395
"{'regressor__C': 688.1, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.07028934153395
"{'regressor__C': 688.1, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.671951236483107
"{'regressor__C': 688.1, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.376558056677162
"{'regressor__C': 688.1, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.152766164274475
"{'regressor__C': 688.1, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.965684453665325
"{'regressor__C': 688.1, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.848076896419487
"{'regressor__C': 688.1, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.7965878356784
"{'regressor__C': 688.1, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.41986828122273
"{'regressor__C': 688.2, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.394123501643564
"{'regressor__C': 688.2, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.07015267769701
"{'regressor__C': 688.2, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.671800595678606
"{'regressor__C': 688.2, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.376419272006197
"{'regressor__C': 688.2, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.15267588138982
"{'regressor__C': 688.2, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.9656147546836
"{'regressor__C': 688.2, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.848005816647886
"{'regressor__C': 688.2, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.796476975990387
"{'regressor__C': 688.2, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.419310431956568
"{'regressor__C': 688.3, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.393997319670436
"{'regressor__C': 688.3, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.070029485152775
"{'regressor__C': 688.3, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.671764360075574
"{'regressor__C': 688.3, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.376342028056529
"{'regressor__C': 688.3, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.152549848345013
"{'regressor__C': 688.3, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.965535042048653
"{'regressor__C': 688.3, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.847845961589021
"{'regressor__C': 688.3, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.796417744646114
"{'regressor__C': 688.3, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.418764290805594
"{'regressor__C': 688.4, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.393843283168078
"{'regressor__C': 688.4, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.069888862411506
"{'regressor__C': 688.4, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.671645660759303
"{'regressor__C': 688.4, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.376338971189009
"{'regressor__C': 688.4, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.152456799268164
"{'regressor__C': 688.4, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.965448147150429
"{'regressor__C': 688.4, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.847827809333685
"{'regressor__C': 688.4, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.796305604263383
"{'regressor__C': 688.4, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.418192825226477
"{'regressor__C': 688.5, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.393677110415835
"{'regressor__C': 688.5, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.069752308226688
"{'regressor__C': 688.5, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.671461310232111
"{'regressor__C': 688.5, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.376170262239466
"{'regressor__C': 688.5, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.15234209070983
"{'regressor__C': 688.5, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.965384483376294
"{'regressor__C': 688.5, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.84769757133224
"{'regressor__C': 688.5, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.796277868821104
"{'regressor__C': 688.5, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.417619707429342
"{'regressor__C': 688.6, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.393529953348438
"{'regressor__C': 688.6, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.069634032236614
"{'regressor__C': 688.6, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.671471817161468
"{'regressor__C': 688.6, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.376031542746412
"{'regressor__C': 688.6, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.152195147969879
"{'regressor__C': 688.6, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.965259117693366
"{'regressor__C': 688.6, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.847672175115807
"{'regressor__C': 688.6, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.796247496396813
"{'regressor__C': 688.6, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.417042174313526
"{'regressor__C': 688.7, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.393353809807858
"{'regressor__C': 688.7, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.069450211659055
"{'regressor__C': 688.7, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.671310897095474
"{'regressor__C': 688.7, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.376001146121409
"{'regressor__C': 688.7, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.152175781135432
"{'regressor__C': 688.7, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.965171711465299
"{'regressor__C': 688.7, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.847589414149738
"{'regressor__C': 688.7, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.796113098262795
"{'regressor__C': 688.7, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.416451374594356
"{'regressor__C': 688.8, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.393267208017708
"{'regressor__C': 688.8, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.069309474610922
"{'regressor__C': 688.8, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.67125956964116
"{'regressor__C': 688.8, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.375942899432866
"{'regressor__C': 688.8, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.152065836314318
"{'regressor__C': 688.8, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.965046895783793
"{'regressor__C': 688.8, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.847448476228088
"{'regressor__C': 688.8, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.796042794105286
"{'regressor__C': 688.8, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.415902539720037
"{'regressor__C': 688.9, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.393123368300612
"{'regressor__C': 688.9, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.069149099993691
"{'regressor__C': 688.9, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.671179140438458
"{'regressor__C': 688.9, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.375845509440287
"{'regressor__C': 688.9, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.151968122457436
"{'regressor__C': 688.9, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.965008975846818
"{'regressor__C': 688.9, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.84739271378434
"{'regressor__C': 688.9, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.796009749383865
"{'regressor__C': 688.9, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.415315211172192
"{'regressor__C': 689.0, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.39298471491499
"{'regressor__C': 689.0, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.069058659953487
"{'regressor__C': 689.0, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.671054472768063
"{'regressor__C': 689.0, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.375760065023325
"{'regressor__C': 689.0, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.151882759283778
"{'regressor__C': 689.0, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.96490512436347
"{'regressor__C': 689.0, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.847289296135827
"{'regressor__C': 689.0, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.79593794462949
"{'regressor__C': 689.0, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.414747765493367
"{'regressor__C': 689.1, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.392862593106546
"{'regressor__C': 689.1, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.068901529335289
"{'regressor__C': 689.1, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.67096684578699
"{'regressor__C': 689.1, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.37561874594214
"{'regressor__C': 689.1, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.151780980450273
"{'regressor__C': 689.1, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.964770954832678
"{'regressor__C': 689.1, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.847202513201328
"{'regressor__C': 689.1, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.795894897057783
"{'regressor__C': 689.1, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.41416423860612
"{'regressor__C': 689.2, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.39270184785801
"{'regressor__C': 689.2, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.068729873456354
"{'regressor__C': 689.2, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.670902196564892
"{'regressor__C': 689.2, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.37552671112085
"{'regressor__C': 689.2, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.151640041727351
"{'regressor__C': 689.2, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.964711957543066
"{'regressor__C': 689.2, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.847122022775611
"{'regressor__C': 689.2, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.795817142487124
"{'regressor__C': 689.2, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.413619311616277
"{'regressor__C': 689.3, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.39260140132518
"{'regressor__C': 689.3, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.068600112962114
"{'regressor__C': 689.3, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.67077666554737
"{'regressor__C': 689.3, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.375424611596337
"{'regressor__C': 689.3, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.15151838153385
"{'regressor__C': 689.3, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.964533784579615
"{'regressor__C': 689.3, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.847022633055385
"{'regressor__C': 689.3, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.795682887136653
"{'regressor__C': 689.3, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.413022565085367
"{'regressor__C': 689.4, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.392399208774824
"{'regressor__C': 689.4, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.068484413534271
"{'regressor__C': 689.4, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.670648482752897
"{'regressor__C': 689.4, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.375335535639763
"{'regressor__C': 689.4, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.151430714777716
"{'regressor__C': 689.4, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.964490787560086
"{'regressor__C': 689.4, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.846976522841523
"{'regressor__C': 689.4, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.79562521233657
"{'regressor__C': 689.4, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.412464610618798
"{'regressor__C': 689.5, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.39227150401741
"{'regressor__C': 689.5, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.068308747965023
"{'regressor__C': 689.5, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.670571392087933
"{'regressor__C': 689.5, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.37525079995206
"{'regressor__C': 689.5, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.151349896927437
"{'regressor__C': 689.5, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.964400204135844
"{'regressor__C': 689.5, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.846939843003938
"{'regressor__C': 689.5, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.795615548757107
"{'regressor__C': 689.5, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.41185526644324
"{'regressor__C': 689.6, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.392129485335282
"{'regressor__C': 689.6, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.068202626779675
"{'regressor__C': 689.6, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.67045887601249
"{'regressor__C': 689.6, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.375139950512692
"{'regressor__C': 689.6, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.1512686169495
"{'regressor__C': 689.6, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.964293119469678
"{'regressor__C': 689.6, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.846814346190286
"{'regressor__C': 689.6, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.795501597178337
"{'regressor__C': 689.6, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.411308905969047
"{'regressor__C': 689.7, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.391997961614607
"{'regressor__C': 689.7, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.068049422580199
"{'regressor__C': 689.7, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.67032553072666
"{'regressor__C': 689.7, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.37499539442566
"{'regressor__C': 689.7, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.151109068738227
"{'regressor__C': 689.7, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.964195840153355
"{'regressor__C': 689.7, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.84675812782928
"{'regressor__C': 689.7, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.795459630522114
"{'regressor__C': 689.7, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.410750668943894
"{'regressor__C': 689.8, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.391842778318509
"{'regressor__C': 689.8, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.067899858581065
"{'regressor__C': 689.8, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.67031338214563
"{'regressor__C': 689.8, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.374902451068525
"{'regressor__C': 689.8, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.151017113284215
"{'regressor__C': 689.8, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.964050262251018
"{'regressor__C': 689.8, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.8466880474823
"{'regressor__C': 689.8, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.795392983283529
"{'regressor__C': 689.8, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.410178643684894
