LMID,SMILES
LMST03020429_2-3_0_-1_chain,C=C1[C@@H](O)C[C@H](O)C[C@]12[NH2+][C@@H]2/C=C1\CCC[C@]2(C)[C@@H]([C@@H](C)OCCCCCC(C)(C)O)CC[C@@H]12
LMST03020429_4-5_0_-1_chain,C=C1/C(=C\[C@H]2[NH2+][C@@]23CCC[C@]2(C)[C@@H]([C@@H](C)OCCCCCC(C)(C)O)CC[C@H]23)C[C@@H](O)C[C@@H]1O
LMST03020429_0-1_1_-1_chain,C[C@@H](OCCCCCC(C)(C)O)[C@H]1CC[C@H]2/C(=C/C=C3/C[C@@H](O)C[C@H](O)[C@]34C[NH2+]4)CCC[C@]12C
LMST03020429_2-3_1_-1_chain,C=C1[C@@H](O)C[C@H](O)C[C@@]12[NH2+][C@H]2/C=C1\CCC[C@]2(C)[C@@H]([C@@H](C)OCCCCCC(C)(C)O)CC[C@@H]12
LMST03020429_4-5_1_-1_chain,C=C1/C(=C\[C@@H]2[NH2+][C@]23CCC[C@]2(C)[C@@H]([C@@H](C)OCCCCCC(C)(C)O)CC[C@H]23)C[C@@H](O)C[C@@H]1O
LMST03020430_0-1_0_-1_chain,CCC(O)(CC)CCCO[C@@H](C)[C@H]1CC[C@H]2/C(=C/C=C3/C[C@@H](O)C[C@H](O)[C@@]34C[NH2+]4)CCC[C@]12C
LMST03020430_2-3_0_-1_chain,C=C1[C@@H](O)C[C@H](O)C[C@]12[NH2+][C@@H]2/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)OCCCC(O)(CC)CC)CC[C@@H]12
LMST03020430_4-5_0_-1_chain,C=C1/C(=C\[C@H]2[NH2+][C@@]23CCC[C@]2(C)[C@@H]([C@H](C)OCCCC(O)(CC)CC)CC[C@H]23)C[C@@H](O)C[C@@H]1O
LMST03020430_0-1_1_-1_chain,CCC(O)(CC)CCCO[C@@H](C)[C@H]1CC[C@H]2/C(=C/C=C3/C[C@@H](O)C[C@H](O)[C@]34C[NH2+]4)CCC[C@]12C
LMST03020430_2-3_1_-1_chain,C=C1[C@@H](O)C[C@H](O)C[C@@]12[NH2+][C@H]2/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)OCCCC(O)(CC)CC)CC[C@@H]12
LMST03020430_4-5_1_-1_chain,C=C1/C(=C\[C@@H]2[NH2+][C@]23CCC[C@]2(C)[C@@H]([C@H](C)OCCCC(O)(CC)CC)CC[C@H]23)C[C@@H](O)C[C@@H]1O
LMST03020431_0-1_0_-1_chain,CCC(O)(CC)COCC(C)(C)[C@H]1CC[C@H]2/C(=C/C=C3/C[C@@H](O)C[C@H](O)[C@@]34C[NH2+]4)CCC[C@]12C
LMST03020431_2-3_0_-1_chain,C=C1[C@@H](O)C[C@H](O)C[C@]12[NH2+][C@@H]2/C=C1\CCC[C@]2(C)[C@@H](C(C)(C)COCC(O)(CC)CC)CC[C@@H]12
LMST03020431_4-5_0_-1_chain,C=C1/C(=C\[C@H]2[NH2+][C@@]23CCC[C@]2(C)[C@@H](C(C)(C)COCC(O)(CC)CC)CC[C@H]23)C[C@@H](O)C[C@@H]1O
LMST03020431_0-1_1_-1_chain,CCC(O)(CC)COCC(C)(C)[C@H]1CC[C@H]2/C(=C/C=C3/C[C@@H](O)C[C@H](O)[C@]34C[NH2+]4)CCC[C@]12C
LMST03020431_2-3_1_-1_chain,C=C1[C@@H](O)C[C@H](O)C[C@@]12[NH2+][C@H]2/C=C1\CCC[C@]2(C)[C@@H](C(C)(C)COCC(O)(CC)CC)CC[C@@H]12
LMST03020431_4-5_1_-1_chain,C=C1/C(=C\[C@@H]2[NH2+][C@]23CCC[C@]2(C)[C@@H](C(C)(C)COCC(O)(CC)CC)CC[C@H]23)C[C@@H](O)C[C@@H]1O
LMST03020432_0-1_0_-1_chain,CCC(O)(CC)CCCO[C@H](C)[C@H]1CC[C@H]2/C(=C/C=C3/C[C@@H](O)C[C@H](O)[C@@]34C[NH2+]4)CCC[C@]12C
LMST03020432_2-3_0_-1_chain,C=C1[C@@H](O)C[C@H](O)C[C@]12[NH2+][C@@H]2/C=C1\CCC[C@]2(C)[C@@H]([C@@H](C)OCCCC(O)(CC)CC)CC[C@@H]12
LMST03020432_4-5_0_-1_chain,C=C1/C(=C\[C@H]2[NH2+][C@@]23CCC[C@]2(C)[C@@H]([C@@H](C)OCCCC(O)(CC)CC)CC[C@H]23)C[C@@H](O)C[C@@H]1O
LMST03020432_0-1_1_-1_chain,CCC(O)(CC)CCCO[C@H](C)[C@H]1CC[C@H]2/C(=C/C=C3/C[C@@H](O)C[C@H](O)[C@]34C[NH2+]4)CCC[C@]12C
LMST03020432_2-3_1_-1_chain,C=C1[C@@H](O)C[C@H](O)C[C@@]12[NH2+][C@H]2/C=C1\CCC[C@]2(C)[C@@H]([C@@H](C)OCCCC(O)(CC)CC)CC[C@@H]12
LMST03020432_4-5_1_-1_chain,C=C1/C(=C\[C@@H]2[NH2+][C@]23CCC[C@]2(C)[C@@H]([C@@H](C)OCCCC(O)(CC)CC)CC[C@H]23)C[C@@H](O)C[C@@H]1O
LMST03020433_0-1_0_-1_chain,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2/C(=C/C=C3/C[C@@H](O)C[C@H](O)[C@@]34C[NH2+]4)C[C@H](CCO)C[C@]12C
LMST03020433_2-3_0_-1_chain,C=C1[C@@H](O)C[C@H](O)C[C@]12[NH2+][C@@H]2/C=C1\C[C@H](CCO)C[C@]2(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]12
LMST03020433_4-5_0_-1_chain,C=C1/C(=C\[C@H]2[NH2+][C@@]23C[C@H](CCO)C[C@]2(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@H]23)C[C@@H](O)C[C@@H]1O
LMST03020433_0-1_1_-1_chain,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2/C(=C/C=C3/C[C@@H](O)C[C@H](O)[C@]34C[NH2+]4)C[C@H](CCO)C[C@]12C
LMST03020433_2-3_1_-1_chain,C=C1[C@@H](O)C[C@H](O)C[C@@]12[NH2+][C@H]2/C=C1\C[C@H](CCO)C[C@]2(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]12
LMST03020433_4-5_1_-1_chain,C=C1/C(=C\[C@@H]2[NH2+][C@]23C[C@H](CCO)C[C@]2(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@H]23)C[C@@H](O)C[C@@H]1O
LMST03020434_0-1_0_-1_chain,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2/C(=C/C=C3/C[C@@H](O)C[C@H](O)[C@@]34C[NH2+]4)C[C@@H](CCO)C[C@]12C
LMST03020434_2-3_0_-1_chain,C=C1[C@@H](O)C[C@H](O)C[C@]12[NH2+][C@@H]2/C=C1\C[C@@H](CCO)C[C@]2(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]12
LMST03020434_4-5_0_-1_chain,C=C1/C(=C\[C@H]2[NH2+][C@@]23C[C@@H](CCO)C[C@]2(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@H]23)C[C@@H](O)C[C@@H]1O
LMST03020434_0-1_1_-1_chain,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2/C(=C/C=C3/C[C@@H](O)C[C@H](O)[C@]34C[NH2+]4)C[C@@H](CCO)C[C@]12C
LMST03020434_2-3_1_-1_chain,C=C1[C@@H](O)C[C@H](O)C[C@@]12[NH2+][C@H]2/C=C1\C[C@@H](CCO)C[C@]2(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]12
LMST03020434_4-5_1_-1_chain,C=C1/C(=C\[C@@H]2[NH2+][C@]23C[C@@H](CCO)C[C@]2(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@H]23)C[C@@H](O)C[C@@H]1O
LMST03020435_0-1_0_-1_chain,C[C@@H]([C@H](O)CCCCC(C)(C)O)[C@H]1CC[C@H]2/C(=C/C=C3/C[C@@H](O)C[C@H](O)[C@@]34C[NH2+]4)CCC[C@]12C
LMST03020435_2-3_0_-1_chain,C=C1[C@@H](O)C[C@H](O)C[C@]12[NH2+][C@@H]2/C=C1\CCC[C@]2(C)[C@@H]([C@@H](C)[C@H](O)CCCCC(C)(C)O)CC[C@@H]12
LMST03020435_4-5_0_-1_chain,C=C1/C(=C\[C@H]2[NH2+][C@@]23CCC[C@]2(C)[C@@H]([C@@H](C)[C@H](O)CCCCC(C)(C)O)CC[C@H]23)C[C@@H](O)C[C@@H]1O
LMST03020435_0-1_1_-1_chain,C[C@@H]([C@H](O)CCCCC(C)(C)O)[C@H]1CC[C@H]2/C(=C/C=C3/C[C@@H](O)C[C@H](O)[C@]34C[NH2+]4)CCC[C@]12C
LMST03020435_2-3_1_-1_chain,C=C1[C@@H](O)C[C@H](O)C[C@@]12[NH2+][C@H]2/C=C1\CCC[C@]2(C)[C@@H]([C@@H](C)[C@H](O)CCCCC(C)(C)O)CC[C@@H]12
LMST03020435_4-5_1_-1_chain,C=C1/C(=C\[C@@H]2[NH2+][C@]23CCC[C@]2(C)[C@@H]([C@@H](C)[C@H](O)CCCCC(C)(C)O)CC[C@H]23)C[C@@H](O)C[C@@H]1O
LMST03020436_0-1_0_-1_chain,CC(C)(O)CCCCC[C@](C)(O)[C@H]1CC[C@H]2/C(=C/C=C3/C[C@@H](O)C[C@H](O)[C@@]34C[NH2+]4)CCC[C@@]21C
LMST03020436_2-3_0_-1_chain,C=C1[C@@H](O)C[C@H](O)C[C@]12[NH2+][C@@H]2/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@@](C)(O)CCCCCC(C)(C)O
LMST03020436_4-5_0_-1_chain,C=C1/C(=C\[C@H]2[NH2+][C@@]23CCC[C@@]2(C)[C@H]3CC[C@@H]2[C@@](C)(O)CCCCCC(C)(C)O)C[C@@H](O)C[C@@H]1O
LMST03020436_0-1_1_-1_chain,CC(C)(O)CCCCC[C@](C)(O)[C@H]1CC[C@H]2/C(=C/C=C3/C[C@@H](O)C[C@H](O)[C@]34C[NH2+]4)CCC[C@@]21C
LMST03020436_2-3_1_-1_chain,C=C1[C@@H](O)C[C@H](O)C[C@@]12[NH2+][C@H]2/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@@](C)(O)CCCCCC(C)(C)O
LMST03020436_4-5_1_-1_chain,C=C1/C(=C\[C@@H]2[NH2+][C@]23CCC[C@@]2(C)[C@H]3CC[C@@H]2[C@@](C)(O)CCCCCC(C)(C)O)C[C@@H](O)C[C@@H]1O
LMST03020437_0-1_0_-1_chain,CCC(O)(CC)CCC[C@](C)(O)[C@H]1CC[C@H]2/C(=C/C=C3/C[C@@H](O)C[C@H](O)[C@@]34C[NH2+]4)CCC[C@@]21C
LMST03020437_2-3_0_-1_chain,C=C1[C@@H](O)C[C@H](O)C[C@]12[NH2+][C@@H]2/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@@](C)(O)CCCC(O)(CC)CC
LMST03020437_4-5_0_-1_chain,C=C1/C(=C\[C@H]2[NH2+][C@@]23CCC[C@@]2(C)[C@H]3CC[C@@H]2[C@@](C)(O)CCCC(O)(CC)CC)C[C@@H](O)C[C@@H]1O
LMST03020437_0-1_1_-1_chain,CCC(O)(CC)CCC[C@](C)(O)[C@H]1CC[C@H]2/C(=C/C=C3/C[C@@H](O)C[C@H](O)[C@]34C[NH2+]4)CCC[C@@]21C
LMST03020437_2-3_1_-1_chain,C=C1[C@@H](O)C[C@H](O)C[C@@]12[NH2+][C@H]2/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@@](C)(O)CCCC(O)(CC)CC
LMST03020437_4-5_1_-1_chain,C=C1/C(=C\[C@@H]2[NH2+][C@]23CCC[C@@]2(C)[C@H]3CC[C@@H]2[C@@](C)(O)CCCC(O)(CC)CC)C[C@@H](O)C[C@@H]1O
LMST03020438_0-1_0_-1_chain,CCC(O)(CC)CC[C@@H](O)[C@H](C)[C@H]1CC[C@H]2/C(=C/C=C3/C[C@@H](O)C[C@H](O)[C@@]34C[NH2+]4)CCC[C@]12C
LMST03020438_2-3_0_-1_chain,C=C1[C@@H](O)C[C@H](O)C[C@]12[NH2+][C@@H]2/C=C1\CCC[C@]2(C)[C@@H]([C@@H](C)[C@H](O)CCC(O)(CC)CC)CC[C@@H]12
LMST03020438_4-5_0_-1_chain,C=C1/C(=C\[C@H]2[NH2+][C@@]23CCC[C@]2(C)[C@@H]([C@@H](C)[C@H](O)CCC(O)(CC)CC)CC[C@H]23)C[C@@H](O)C[C@@H]1O
LMST03020438_0-1_1_-1_chain,CCC(O)(CC)CC[C@@H](O)[C@H](C)[C@H]1CC[C@H]2/C(=C/C=C3/C[C@@H](O)C[C@H](O)[C@]34C[NH2+]4)CCC[C@]12C
LMST03020438_2-3_1_-1_chain,C=C1[C@@H](O)C[C@H](O)C[C@@]12[NH2+][C@H]2/C=C1\CCC[C@]2(C)[C@@H]([C@@H](C)[C@H](O)CCC(O)(CC)CC)CC[C@@H]12
LMST03020438_4-5_1_-1_chain,C=C1/C(=C\[C@@H]2[NH2+][C@]23CCC[C@]2(C)[C@@H]([C@@H](C)[C@H](O)CCC(O)(CC)CC)CC[C@H]23)C[C@@H](O)C[C@@H]1O
LMST03020439_0-1_0_-1_chain,CCC(O)(CC)CC[C@H](O)[C@@H](C)[C@H]1CC[C@H]2/C(=C/C=C3/C[C@@H](O)C[C@H](O)[C@@]34C[NH2+]4)CCC[C@]12C
LMST03020439_2-3_0_-1_chain,C=C1[C@@H](O)C[C@H](O)C[C@]12[NH2+][C@@H]2/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)[C@@H](O)CCC(O)(CC)CC)CC[C@@H]12
LMST03020439_4-5_0_-1_chain,C=C1/C(=C\[C@H]2[NH2+][C@@]23CCC[C@]2(C)[C@@H]([C@H](C)[C@@H](O)CCC(O)(CC)CC)CC[C@H]23)C[C@@H](O)C[C@@H]1O
LMST03020439_0-1_1_-1_chain,CCC(O)(CC)CC[C@H](O)[C@@H](C)[C@H]1CC[C@H]2/C(=C/C=C3/C[C@@H](O)C[C@H](O)[C@]34C[NH2+]4)CCC[C@]12C
LMST03020439_2-3_1_-1_chain,C=C1[C@@H](O)C[C@H](O)C[C@@]12[NH2+][C@H]2/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)[C@@H](O)CCC(O)(CC)CC)CC[C@@H]12
LMST03020439_4-5_1_-1_chain,C=C1/C(=C\[C@@H]2[NH2+][C@]23CCC[C@]2(C)[C@@H]([C@H](C)[C@@H](O)CCC(O)(CC)CC)CC[C@H]23)C[C@@H](O)C[C@@H]1O
LMST03020440_0-1_0_-1_chain,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2/C(=C/C=C3/C[C@@H](O)[C@@H](OCCO)[C@H](O)[C@@]34C[NH2+]4)CCC[C@]12C
LMST03020440_2-3_0_-1_chain,C=C1[C@@H](O)[C@H](OCCO)[C@H](O)C[C@]12[NH2+][C@@H]2/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]12
LMST03020440_4-5_0_-1_chain,C=C1/C(=C\[C@H]2[NH2+][C@@]23CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@H]23)C[C@@H](O)[C@@H](OCCO)[C@@H]1O
LMST03020440_0-1_1_-1_chain,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2/C(=C/C=C3/C[C@@H](O)[C@@H](OCCO)[C@H](O)[C@]34C[NH2+]4)CCC[C@]12C
LMST03020440_2-3_1_-1_chain,C=C1[C@@H](O)[C@H](OCCO)[C@H](O)C[C@@]12[NH2+][C@H]2/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]12
LMST03020440_4-5_1_-1_chain,C=C1/C(=C\[C@@H]2[NH2+][C@]23CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@H]23)C[C@@H](O)[C@@H](OCCO)[C@@H]1O
LMST03020441_10-11_0_-1_chain,CCO[C@]1(C)CC[C@H](O)C[C@@]12[NH2+][C@@H]2/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]12
LMST03020441_12-13_0_-1_chain,CCO[C@]1(C)CC[C@H](O)C/C1=C\[C@H]1[NH2+][C@@]12CCC[C@]1(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]12
LMST03020441_10-11_1_-1_chain,CCO[C@]1(C)CC[C@H](O)C[C@]12[NH2+][C@H]2/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]12
LMST03020441_12-13_1_-1_chain,CCO[C@]1(C)CC[C@H](O)C/C1=C\[C@@H]1[NH2+][C@]12CCC[C@]1(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]12
LMST03020442_10-11_0_-1_chain,CCO[C@@]1(C)CC[C@H](O)C[C@@]12[NH2+][C@@H]2/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]12
LMST03020442_12-13_0_-1_chain,CCO[C@@]1(C)CC[C@H](O)C/C1=C\[C@H]1[NH2+][C@@]12CCC[C@]1(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]12
LMST03020442_10-11_1_-1_chain,CCO[C@@]1(C)CC[C@H](O)C[C@]12[NH2+][C@H]2/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]12
LMST03020442_12-13_1_-1_chain,CCO[C@@]1(C)CC[C@H](O)C/C1=C\[C@@H]1[NH2+][C@]12CCC[C@]1(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]12
LMST03020443_10-11_0_-1_chain,CCO[C@]1(C)CC[C@H](O)C[C@@]12[NH2+][C@@H]2/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]12
LMST03020443_12-13_0_-1_chain,CCO[C@]1(C)CC[C@H](O)C/C1=C/[C@H]1[NH2+][C@@]12CCC[C@]1(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]12
LMST03020443_10-11_1_-1_chain,CCO[C@]1(C)CC[C@H](O)C[C@]12[NH2+][C@H]2/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]12
LMST03020443_12-13_1_-1_chain,CCO[C@]1(C)CC[C@H](O)C/C1=C/[C@@H]1[NH2+][C@]12CCC[C@]1(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]12
LMST03020444_0-1_0_-1_chain,CCC(O)(CC)CCC#C/C(C)=C1\CC[C@H]2/C(=C/C=C3/C[C@@H](O)C[C@H](O)[C@@]34C[NH2+]4)CCC[C@]12C
LMST03020444_2-3_0_-1_chain,C=C1[C@@H](O)C[C@H](O)C[C@]12[NH2+][C@@H]2/C=C1\CCC[C@]2(C)/C(=C(\C)C#CCCC(O)(CC)CC)CC[C@@H]12
LMST03020444_4-5_0_-1_chain,C=C1/C(=C\[C@H]2[NH2+][C@@]23CCC[C@]2(C)/C(=C(\C)C#CCCC(O)(CC)CC)CC[C@H]23)C[C@@H](O)C[C@@H]1O
LMST03020444_11-12_0_-1_chain,C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@]32[NH2+][C@]2(C)C#CCCC(O)(CC)CC)C[C@@H](O)C[C@@H]1O
LMST03020444_0-1_1_-1_chain,CCC(O)(CC)CCC#C/C(C)=C1\CC[C@H]2/C(=C/C=C3/C[C@@H](O)C[C@H](O)[C@]34C[NH2+]4)CCC[C@]12C
LMST03020444_2-3_1_-1_chain,C=C1[C@@H](O)C[C@H](O)C[C@@]12[NH2+][C@H]2/C=C1\CCC[C@]2(C)/C(=C(\C)C#CCCC(O)(CC)CC)CC[C@@H]12
LMST03020444_4-5_1_-1_chain,C=C1/C(=C\[C@@H]2[NH2+][C@]23CCC[C@]2(C)/C(=C(\C)C#CCCC(O)(CC)CC)CC[C@H]23)C[C@@H](O)C[C@@H]1O
LMST03020444_11-12_1_-1_chain,C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@]32[NH2+][C@@]2(C)C#CCCC(O)(CC)CC)C[C@@H](O)C[C@@H]1O
LMST03020445_0-1_0_-1_chain,CCC(O)(CC)CCC#C/C(C)=C1/CC[C@H]2/C(=C/C=C3/C[C@@H](O)C[C@H](O)[C@@]34C[NH2+]4)CCC[C@]12C
LMST03020445_2-3_0_-1_chain,C=C1[C@@H](O)C[C@H](O)C[C@]12[NH2+][C@@H]2/C=C1\CCC[C@]2(C)/C(=C(/C)C#CCCC(O)(CC)CC)CC[C@@H]12
LMST03020445_4-5_0_-1_chain,C=C1/C(=C\[C@H]2[NH2+][C@@]23CCC[C@]2(C)/C(=C(/C)C#CCCC(O)(CC)CC)CC[C@H]23)C[C@@H](O)C[C@@H]1O
LMST03020445_11-12_0_-1_chain,C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@]32[NH2+][C@]2(C)C#CCCC(O)(CC)CC)C[C@@H](O)C[C@@H]1O
LMST03020445_0-1_1_-1_chain,CCC(O)(CC)CCC#C/C(C)=C1/CC[C@H]2/C(=C/C=C3/C[C@@H](O)C[C@H](O)[C@]34C[NH2+]4)CCC[C@]12C
LMST03020445_2-3_1_-1_chain,C=C1[C@@H](O)C[C@H](O)C[C@@]12[NH2+][C@H]2/C=C1\CCC[C@]2(C)/C(=C(/C)C#CCCC(O)(CC)CC)CC[C@@H]12
LMST03020445_4-5_1_-1_chain,C=C1/C(=C\[C@@H]2[NH2+][C@]23CCC[C@]2(C)/C(=C(/C)C#CCCC(O)(CC)CC)CC[C@H]23)C[C@@H](O)C[C@@H]1O
LMST03020445_11-12_1_-1_chain,C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@]32[NH2+][C@@]2(C)C#CCCC(O)(CC)CC)C[C@@H](O)C[C@@H]1O
LMST03020446_0-1_0_-1_chain,C=C(C#CCCC(O)(CC)CC)[C@H]1CC[C@H]2/C(=C/C=C3/C[C@@H](O)C[C@H](O)[C@@]34C[NH2+]4)CCC[C@]12C
LMST03020446_2-3_0_-1_chain,C=C(C#CCCC(O)(CC)CC)[C@H]1CC[C@H]2/C(=C/[C@H]3[NH2+][C@]34C[C@@H](O)C[C@H](O)C4=C)CCC[C@]12C
LMST03020446_4-5_0_-1_chain,C=C(C#CCCC(O)(CC)CC)[C@H]1CC[C@@H]2[C@]1(C)CCC[C@@]21[NH2+][C@@H]1/C=C1/C[C@@H](O)C[C@H](O)C1=C
LMST03020446_12-13_0_-1_chain,C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@@]2(C#CCCC(O)(CC)CC)C[NH2+]2)C[C@@H](O)C[C@@H]1O
LMST03020446_0-1_1_-1_chain,C=C(C#CCCC(O)(CC)CC)[C@H]1CC[C@H]2/C(=C/C=C3/C[C@@H](O)C[C@H](O)[C@]34C[NH2+]4)CCC[C@]12C
LMST03020446_2-3_1_-1_chain,C=C(C#CCCC(O)(CC)CC)[C@H]1CC[C@H]2/C(=C/[C@@H]3[NH2+][C@@]34C[C@@H](O)C[C@H](O)C4=C)CCC[C@]12C
LMST03020446_4-5_1_-1_chain,C=C(C#CCCC(O)(CC)CC)[C@H]1CC[C@@H]2[C@]1(C)CCC[C@]21[NH2+][C@H]1/C=C1/C[C@@H](O)C[C@H](O)C1=C
LMST03020446_12-13_1_-1_chain,C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@]2(C#CCCC(O)(CC)CC)C[NH2+]2)C[C@@H](O)C[C@@H]1O
LMST03020447_0-1_0_-1_chain,C[C@H](/C=C/C=C/C=C/C(C)(C)O)[C@H]1CC[C@H]2/C(=C/C=C3/C[C@@H](O)C[C@H](O)[C@@]34C[NH2+]4)CCC[C@]12C
LMST03020447_2-3_0_-1_chain,C=C1[C@@H](O)C[C@H](O)C[C@]12[NH2+][C@@H]2/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)/C=C/C=C/C=C/C(C)(C)O)CC[C@@H]12
LMST03020447_4-5_0_-1_chain,C=C1/C(=C\[C@H]2[NH2+][C@@]23CCC[C@]2(C)[C@@H]([C@H](C)/C=C/C=C/C=C/C(C)(C)O)CC[C@H]23)C[C@@H](O)C[C@@H]1O
LMST03020447_17-18_0_-1_chain,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)[C@H]4[NH2+][C@@H]4/C=C/C=C/C(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O
LMST03020447_19-20_0_-1_chain,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@H]4[NH2+][C@@H]4/C=C/C(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O
LMST03020447_21-22_0_-1_chain,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/C=C/[C@H]4[NH2+][C@@H]4C(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O
LMST03020447_0-1_1_-1_chain,C[C@H](/C=C/C=C/C=C/C(C)(C)O)[C@H]1CC[C@H]2/C(=C/C=C3/C[C@@H](O)C[C@H](O)[C@]34C[NH2+]4)CCC[C@]12C
LMST03020447_2-3_1_-1_chain,C=C1[C@@H](O)C[C@H](O)C[C@@]12[NH2+][C@H]2/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)/C=C/C=C/C=C/C(C)(C)O)CC[C@@H]12
LMST03020447_4-5_1_-1_chain,C=C1/C(=C\[C@@H]2[NH2+][C@]23CCC[C@]2(C)[C@@H]([C@H](C)/C=C/C=C/C=C/C(C)(C)O)CC[C@H]23)C[C@@H](O)C[C@@H]1O
LMST03020447_17-18_1_-1_chain,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)[C@@H]4[NH2+][C@H]4/C=C/C=C/C(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O
LMST03020447_19-20_1_-1_chain,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@@H]4[NH2+][C@H]4/C=C/C(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O
LMST03020447_21-22_1_-1_chain,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/C=C/[C@@H]4[NH2+][C@H]4C(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O
LMST03020448_0-1_0_-1_chain,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2/C(=C/C=C3/C[C@@H](O)C[C@H](O)[C@@]34C[NH2+]4)C=C(C#CCO)C[C@]12C
LMST03020448_2-3_0_-1_chain,C=C1[C@@H](O)C[C@H](O)C[C@]12[NH2+][C@@H]2/C=C1\C=C(C#CCO)C[C@]2(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]12
LMST03020448_4-5_0_-1_chain,C=C1/C(=C\[C@H]2[NH2+][C@@]23C=C(C#CCO)C[C@]2(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@H]23)C[C@@H](O)C[C@@H]1O
LMST03020448_6-7_0_-1_ring,C=C1/C(=C\C=C2/[C@H]3[NH2+][C@]3(C#CCO)C[C@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O
LMST03020448_0-1_1_-1_chain,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2/C(=C/C=C3/C[C@@H](O)C[C@H](O)[C@]34C[NH2+]4)C=C(C#CCO)C[C@]12C
