LMID,MZ,diagIonsInChian,diagIonsInRing,MS2,RT,CCS,Standard
LMST01031277_5-6_0_0_chain,426.37302,"114.12772,342.27912,324.26856",,"114.12772,342.27912,324.26856",533.0589109588836,218.5278241,
LMST01031278_13-14_0_0_ring,478.38906,,"447.34686,429.3363,411.32574","447.34686,429.3363,411.32574",610.9918718242423,227.4696382,
LMST01031279_13-14_0_0_ring,476.373411,,"445.331211,427.320651,409.310091","445.331211,427.320651,409.310091",600.5007440079904,227.6675295,
LMST01031280_14-15_0_0_ring,486.321378,,"455.279178,437.268618,419.258058","455.279178,437.268618,419.258058",265.80721094718444,227.5512581,
LMST01031280_5-6_0_0_chain,486.321378,"114.12772,402.22748,384.21692,366.20636",,"114.12772,402.22748,384.21692,366.20636",171.0554802852316,228.143969,
LMST01031281_14-15_0_0_ring,486.321378,,"455.279178,437.268618,419.258058","455.279178,437.268618,419.258058",337.99114516977875,227.5512581,
LMST01031281_5-6_0_0_chain,486.321378,"114.12772,402.22748,384.21692,366.20636",,"114.12772,402.22748,384.21692,366.20636",117.91613627995544,228.143969,
LMST01031282_0-1_0_0_chain,440.352284,"426.33664,408.32608",,"426.33664,408.32608",399.741299999896,225.2792967,
LMST01031282_10-11_0_0_ring,440.352284,,"409.310084,391.299524","409.310084,391.299524",540.4407785091324,216.8861945,
LMST01031282_2-3_0_0_chain,440.352284,"112.11207,358.27404,340.26348",,"112.11207,358.27404,340.26348",293.51583635086786,217.0542484,
LMST01031283_0-1_0_0_chain,444.383583,"430.36793,412.35737,394.34681",,"430.36793,412.35737,394.34681",493.93736844643945,228.0776465,
LMST01031283_10-11_0_0_ring,444.383583,,"413.341383,395.330823,377.320263","413.341383,395.330823,377.320263",604.9046901079228,217.8125816,
LMST01031284_14-15_0_0_ring,470.326463,,"439.284263,421.273703,403.263143","439.284263,421.273703,403.263143",492.54301837276296,223.4303708,
LMST01031284_18-19_0_0_ring,470.326463,,"439.284263,421.273703,403.263143","439.284263,421.273703,403.263143",317.3616924687064,224.8513789,
LMST01031284_5-6_0_0_chain,470.326463,"114.12772,386.23257,368.22201,350.21145",,"114.12772,386.23257,368.22201,350.21145",366.22900508612025,227.1540687,
LMST01040120_11-12_0_0_ring,442.404318,,"411.362118,393.351558","411.362118,393.351558",565.8575017712145,224.5887645,
LMST01040120_13-14_0_0_ring,442.404318,,"411.362118,393.351558","411.362118,393.351558",584.8680264273374,225.6504074,
LMST01040121_1-2_0_0_chain,442.404318,"414.37302,396.36246",,"414.37302,396.36246",529.076197753426,229.785135,
LMST01040121_13-14_0_0_ring,442.404318,,"411.362118,393.351558","411.362118,393.351558",551.2021849182095,226.7642429,
LMST01040122_13-14_0_0_ring,444.419967,,"413.377767,395.367207","413.377767,395.367207",602.6310497666908,227.9732584,
LMST01040123_13-14_0_0_ring,442.404318,,"411.362118,393.351558","411.362118,393.351558",656.2116339522435,223.8,1.0
LMST01040123_3-4_0_0_chain,442.404318,"128.14337,344.29477,326.28421",,"128.14337,344.29477,326.28421",397.3156482569544,224.0,1.0
LMST01040124_0-1_0_0_chain,442.404318,"428.38867,410.37811",,"428.38867,410.37811",629.3945489555346,233.018932,
LMST01040124_16-17_0_0_ring,442.404318,,"411.362118,393.351558","411.362118,393.351558",610.4987658655734,226.0346934,
LMST01040125_11-12_0_0_ring,444.419967,,"413.377767,395.367207","413.377767,395.367207",568.9456800468745,225.6976412,
LMST01040126_11-12_0_0_ring,442.404318,,"411.362118,393.351558","411.362118,393.351558",485.6704110416429,223.2229588,
LMST01040126_3-4_0_0_chain,442.404318,"128.14337,344.29477,326.28421",,"128.14337,344.29477,326.28421",576.9225973197659,222.8813961,
LMST01040129_13-14_0_0_ring,444.419967,,"413.377767,395.367207","413.377767,395.367207",668.6530905064823,226.2,1.0
LMST01040130_13-14_0_0_ring,442.404318,,"411.362118,393.351558","411.362118,393.351558",529.2878569050083,223.8887841,
LMST01040130_3-4_0_0_chain,442.404318,"128.14337,344.29477,326.28421",,"128.14337,344.29477,326.28421",545.4738671837738,224.3848067,
LMST01040131_13-14_0_0_ring,442.404318,,"411.362118,393.351558","411.362118,393.351558",465.9023666681997,229.1309209,
LMST01040131_2-27_0_0_chain,442.404318,"400.35737,382.34681",,"400.35737,382.34681",485.53867617971287,227.2757223,
LMST01040132_0-1_0_0_chain,440.388669,"426.37302,408.36246",,"426.37302,408.36246",522.7804128099183,230.5355741,
LMST01040132_14-15_0_0_ring,440.388669,,"409.346469,391.335909","409.346469,391.335909",479.8616971025508,222.4207616,
LMST01040132_4-5_0_0_chain,440.388669,"126.12772,344.29477,326.28421",,"126.12772,344.29477,326.28421",523.256039388711,223.4600128,
LMST01040133_11-12_0_0_ring,444.419967,,"413.377767,395.367207","413.377767,395.367207",556.9824137698075,225.6976412,
LMST01040134_10-11_0_0_ring,444.419967,,"413.377767,395.367207","413.377767,395.367207",575.122099435231,225.588222,
LMST01040135_0-1_0_0_chain,444.419967,"430.40432,412.39376",,"430.40432,412.39376",608.9239127876463,234.8432409,
LMST01040136_11-12_0_0_ring,442.404318,,"411.362118,393.351558","411.362118,393.351558",594.7907284490223,227.8401301,
LMST01040136_2-27_0_0_chain,442.404318,"400.35737,382.34681",,"400.35737,382.34681",482.9162306570579,224.656202,
LMST01040137_0-1_0_0_chain,442.404318,"428.38867,410.37811",,"428.38867,410.37811",611.7228400079812,231.9463344,
LMST01040137_14-15_0_0_ring,442.404318,,"411.362118,393.351558","411.362118,393.351558",578.8680671611108,223.5737418,
LMST01040138_0-1_0_0_chain,440.388669,"426.37302,408.36246",,"426.37302,408.36246",519.2590226091161,229.6334425,
LMST01040138_12-13_0_0_ring,440.388669,,"409.346469,391.335909","409.346469,391.335909",521.7333130335744,221.9434424,
LMST01040138_4-5_0_0_chain,440.388669,"126.12772,344.29477,326.28421",,"126.12772,344.29477,326.28421",518.6460011685007,221.762558,
LMST01040139_23-24_0_0_ring,458.435616,,"427.393416,409.382856","427.393416,409.382856",576.0951492117615,227.8814696,
LMST01040140_11-12_0_0_ring,442.404318,,"411.362118,393.351558","411.362118,393.351558",516.4611171916915,223.2229588,
LMST01040140_3-4_0_0_chain,442.404318,"128.14337,344.29477,326.28421",,"128.14337,344.29477,326.28421",544.9530542603544,222.8813961,
LMST01040141_11-12_0_0_ring,444.419967,,"413.377767,395.367207","413.377767,395.367207",574.1588110673354,226.4692034,
LMST01040142_13-14_0_0_ring,442.404318,,"411.362118,393.351558","411.362118,393.351558",528.8473098523954,226.9443251,
LMST01040142_2-3_0_0_chain,442.404318,"114.12772,358.31042,340.29986",,"114.12772,358.31042,340.29986",507.61643564315136,226.2215927,
LMST01040143_11-12_0_0_ring,442.404318,,"411.362118,393.351558","411.362118,393.351558",486.66140852240983,223.0514777,
LMST01040143_3-4_0_0_chain,442.404318,"128.14337,344.29477,326.28421",,"128.14337,344.29477,326.28421",579.5311466850127,223.5016204,
LMST01040144_11-12_0_0_ring,456.419967,,"425.377767,407.367207","425.377767,407.367207",544.218670501323,237.3653536,
LMST01040144_1-2_0_0_chain,456.419967,"428.38867,410.37811",,"428.38867,410.37811",537.2709387143605,226.7868066,
LMST01040145_1-2_0_0_chain,442.404318,"414.37302,396.36246",,"414.37302,396.36246",526.3021762882333,229.785135,
LMST01040145_13-14_0_0_ring,442.404318,,"411.362118,393.351558","411.362118,393.351558",552.2653485491243,226.7642429,
LMST01040148_10-11_0_0_ring,458.435616,,"427.393416,409.382856","427.393416,409.382856",561.0491207163323,229.5427281,
LMST01040150_3-4_0_0_chain,458.435616,"128.14337,360.32607,342.31551",,"128.14337,360.32607,342.31551",578.9956575062112,234.4849947,
LMST01040151_14-15_0_0_ring,458.399232,,"427.357032,409.346472","427.357032,409.346472",578.0800423289495,230.3260526,
LMST01040152_17-18_0_0_ring,546.30612,,515.26392,515.26392,60.0,235.7837064,
LMST01040152_2-3_0_0_ring,546.30612,,,,60.0,228.2357288,
LMST01040153_19-20_0_0_ring,550.337418,,519.29522,519.29522,144.21656928228057,231.7975436,
LMST01040154_11-12_0_0_ring,442.404318,,"411.362118,393.351558","411.362118,393.351558",554.7664598918948,228.6546149,
LMST01040154_1-2_0_0_chain,442.404318,"414.37302,396.36246",,"414.37302,396.36246",522.6796524405776,224.0754946,
LMST01040155_11-12_0_0_ring,440.388669,,"409.346469,391.335909","409.346469,391.335909",564.1114156014415,228.1639004,
LMST01040155_1-2_0_0_chain,440.388669,"412.35737,394.34681",,"412.35737,394.34681",542.9388695199389,222.9289072,
LMST01040155_13-14_0_0_ring,440.388669,,"409.346469,391.335909","409.346469,391.335909",541.3284709981655,224.6455481,
LMST01040156_0-1_0_0_chain,426.37302,"412.35737,394.34681",,"412.35737,394.34681",523.1006693243194,222.5346035,
LMST01040156_13-14_0_0_ring,426.37302,,"395.33082,377.32026","395.33082,377.32026",514.3859500026198,219.7853177,
LMST01040156_3-4_0_0_chain,426.37302,"112.11207,344.29477,326.28421",,"112.11207,344.29477,326.28421",520.767630045504,220.1797893,
LMST01040157_1-2_0_0_chain,444.419967,"416.38867,398.37811",,"416.38867,398.37811",532.335767840152,231.7167999,
LMST01040159_1-2_0_0_chain,470.435616,"442.40432,424.39376",,"442.40432,424.39376",595.4152663760281,239.7992829,
LMST01040159_13-14_0_0_ring,470.435616,,"439.393416,421.382856","439.393416,421.382856",570.9971392538886,238.3395801,
LMST01040160_1-2_0_0_chain,456.419967,"428.38867,410.37811",,"428.38867,410.37811",602.0725112611932,237.1461547,
LMST01040160_13-14_0_0_ring,456.419967,,"425.377767,407.367207","425.377767,407.367207",582.6929443788944,229.7996877,
LMST01040161_0-1_0_0_chain,456.419967,"442.40432,424.39376",,"442.40432,424.39376",613.8157377127827,236.3168388,
LMST01040161_17-18_0_0_ring,456.419967,,"425.377767,407.367207","425.377767,407.367207",575.7611219698742,229.5311388,
LMST01040162_1-2_0_0_chain,444.419967,"416.38867,398.37811",,"416.38867,398.37811",532.335767840152,231.7167999,
LMST01040163_1-2_0_0_chain,470.435616,"442.40432,424.39376",,"442.40432,424.39376",602.8464923767808,238.6409867,
LMST01040163_18-19_0_0_ring,470.435616,,"439.393416,421.382856","439.393416,421.382856",566.6688278973028,237.4214316,
LMST01040164_1-2_0_0_chain,470.435616,"442.40432,424.39376",,"442.40432,424.39376",602.8464923767808,238.6409867,
LMST01040164_18-19_0_0_ring,470.435616,,"439.393416,421.382856","439.393416,421.382856",566.3832924815987,237.4214316,
LMST01040165_1-2_0_0_chain,456.419967,"428.38867,410.37811",,"428.38867,410.37811",533.9722694606453,238.4054271,
LMST01040165_13-14_0_0_ring,456.419967,,"425.377767,407.367207","425.377767,407.367207",562.7465890763067,230.0448936,
LMST01040166_11-12_0_0_ring,440.388669,,"409.346469,391.335909","409.346469,391.335909",544.293482802609,225.0861089,
LMST01040166_13-14_0_0_ring,440.388669,,"409.346469,391.335909","409.346469,391.335909",521.7940802280584,221.8615191,
LMST01040166_2-3_0_0_chain,440.388669,"114.12772,356.29477,338.28421",,"114.12772,356.29477,338.28421",525.0830995215224,223.6679301,
LMST01040167_0-1_0_0_chain,458.399232,"444.38358,426.37302,408.36246",,"444.38358,426.37302,408.36246",536.9900493717666,234.3284885,
LMST01040167_14-15_0_0_ring,458.399232,,"427.357032,409.346472,391.335912","427.357032,409.346472,391.335912",552.6276522511724,226.5143028,
LMST01040168_14-15_0_0_ring,458.399232,,"427.357032,409.346472","427.357032,409.346472",581.8058575258439,230.3260526,
LMST01040169_14-15_0_0_ring,458.399232,,"427.357032,409.346472","427.357032,409.346472",469.90423483260054,227.839391,
LMST01040170_0-1_0_0_chain,470.435616,"456.41997,438.40941",,"456.41997,438.40941",591.1377141379813,238.221492,
LMST01040170_16-17_0_0_ring,470.435616,,"439.393416,421.382856","439.393416,421.382856",542.8679915041463,234.995559,
LMST01040171_0-1_0_0_chain,484.451266,"470.43562,452.42506",,"470.43562,452.42506",597.9855259052482,240.0029485,
LMST01040171_17-18_0_0_ring,484.451266,,"453.409066,435.398506","453.409066,435.398506",552.4389117703628,237.3931555,
LMST01040172_0-1_0_0_chain,440.388669,"426.37302,408.36246",,"426.37302,408.36246",511.7370081965738,229.8837638,
LMST01040172_1-2_0_0_chain,440.388669,"414.37302,396.36246",,"414.37302,396.36246",453.02540222608087,226.8987079,
LMST01040172_13-14_0_0_ring,440.388669,,"409.346469,391.335909","409.346469,391.335909",556.6352242839324,225.9115359,
LMST01040173_1-2_0_0_chain,470.435616,"442.40432,424.39376",,"442.40432,424.39376",562.4670363862182,238.1575844,
LMST01040173_18-19_0_0_ring,470.435616,,"439.393416,421.382856","439.393416,421.382856",504.2088984465646,235.6075864,
LMST01040174_12-13_0_0_ring,470.362848,,"439.320648,421.310088","439.320648,421.310088",498.6482291979569,226.147782,
LMST01040174_22-23_0_0_ring,470.362848,,"439.320648,421.310088","439.320648,421.310088",495.1076199438297,227.2817821,
LMST01040174_3-4_0_0_chain,470.362848,"128.14337,372.2533,354.24274",,"128.14337,372.2533,354.24274",553.8645735237584,226.8936876,
LMST01040175_25-26_0_0_ring,490.38906,,"459.34686,441.3363,423.32574","459.34686,441.3363,423.32574",602.747493296109,223.235753,
LMST01040176_13-14_0_0_ring,456.383583,,"425.341383,407.330823","425.341383,407.330823",579.4235198418842,223.0762696,
LMST01040176_15-16_0_0_ring,456.383583,,"425.341383,407.330823","425.341383,407.330823",564.185538954125,222.5836578,
LMST01040177_0-1_0_0_chain,476.409795,"462.39415,444.38359",,"462.39415,444.38359",594.7742915596577,237.3993621,
LMST01040179_15-16_0_0_ring,474.43053,,"443.38833,425.37777,407.36721","443.38833,425.37777,407.36721",565.4896561314339,234.828205,
LMST01040180_0-1_0_0_chain,456.419967,"442.40432,424.39376",,"442.40432,424.39376",607.0773160433579,236.9683675,
LMST01040180_11-12_0_0_ring,456.419967,,"425.377767,407.367207","425.377767,407.367207",590.9788873884306,228.3433516,
LMST01040181_0-1_0_0_chain,452.388669,"438.37302,420.36246",,"438.37302,420.36246",598.3563314893182,235.6605878,
LMST01040181_13-14_0_0_ring,452.388669,,"421.346469,403.335909","421.346469,403.335909",607.0530701302663,225.0063221,
LMST01040181_27-28_0_0_ring,452.388669,,"421.346469,403.335909","421.346469,403.335909",609.5668397825629,226.8139031,
LMST01040181_8-9_0_0_ring,452.388669,,"421.346469,403.335909","421.346469,403.335909",603.1187397712429,224.1987443,
LMST01040182_0-1_0_0_chain,502.425445,"488.4098,470.39924,452.38868",,"488.4098,470.39924,452.38868",607.5322582527963,237.2355603,
LMST01040182_11-12_0_0_ring,502.425445,,"471.38324500000004,453.37268500000005,435.36212500000005","471.38324500000004,453.37268500000005,435.36212500000005",607.5843398381656,236.7247586,
LMST01040183_0-1_0_0_chain,470.399232,"456.38358,438.37302",,"456.38358,438.37302",613.6137091075506,235.5258725,
LMST01040183_8-9_0_0_ring,470.399232,,"439.357032,421.346472","439.357032,421.346472",606.3476704296298,231.0329425,
LMST01040184_0-1_0_0_chain,488.409795,"474.39415,456.38359,438.37303",,"474.39415,456.38359,438.37303",629.7795379523745,233.3570475,
LMST01040184_11-12_0_0_ring,488.409795,,"457.367595,439.357035,421.346475","457.367595,439.357035,421.346475",626.3942807141924,232.9525941,
